,0,1,2,3,4
0,-0.46516144122742015,-0.6319556084954857,-0.37526871514912313,-0.39782188960599757,-0.514431995973508
1,-0.3470986999153819,-0.44540063843742533,-0.28876791646201455,-0.2921278146224308,-0.3590959937913716
2,-0.32004900110089607,-0.4171262157674076,-0.24258630050758825,-0.33399618701045247,-0.3054505173865258
3,-0.28561646073451247,-0.33951737478156035,-0.20546508905700672,-0.2873858441166678,-0.2431127712552297
4,-0.28412137135531296,-0.3066768503866996,-0.2212284391718111,-0.2781025114780448,-0.237438443078656
5,-0.2870669578594869,-0.3161861384520387,-0.20812445846138766,-0.2985166962566191,-0.23443120920897068
6,-0.28504669187725973,-0.31058378146710863,-0.198789135482443,-0.30586659073166034,-0.2289285438276432
7,-0.2832753800091218,-0.28909414850256054,-0.19435568613941726,-0.31458052019292826,-0.23367969299469785
8,-0.24944394320148547,-0.27070687937719917,-0.20060760623329704,-0.30370470569603647,-0.2211533869186965
9,-0.2517789460213998,-0.2634441799175258,-0.2071487589276609,-0.31498762958279986,-0.22411659136814605
10,-0.2452518336357201,-0.23649052162743722,-0.20004240203584792,-0.27943532387844505,-0.2124379330929236
11,-0.2573026911150574,-0.24542786803526082,-0.19611106714067983,-0.2892191728961824,-0.2180547339011006
12,-0.2555374129535334,-0.25618549352288567,-0.22287287823134957,-0.30899181302550655,-0.22952656907293556
13,-0.26185635856865425,-0.25369218132960697,-0.24863843387119175,-0.31426354444334587,-0.23108082778542405
14,-0.26640644676978453,-0.23966252375244126,-0.2502359390482393,-0.30554108995514506,-0.22787444324263703
15,-0.26606345207860543,-0.2519237167256648,-0.24616068952324374,-0.3055141130345743,-0.22875212469573683
16,-0.26887513675218794,-0.23631976610731992,-0.24271275486928884,-0.2892088165146513,-0.23158738572844473
17,-0.2608574304106108,-0.23183232810677154,-0.23911799531835984,-0.2876825370027976,-0.22830272971721063
18,-0.2628104429984822,-0.23439274814194264,-0.242918252991793,-0.28897370447546394,-0.2432484786482921
19,-0.26336503358492236,-0.23276266119208844,-0.2464255970977386,-0.2953217081889466,-0.2445579953935901
20,-0.25324155443569807,-0.2311795185001345,-0.24468010400788925,-0.27725380081973744,-0.23506644957134884
21,-0.2582368722464024,-0.23960325446335257,-0.24712137151545882,-0.2687648881943272,-0.24233848531590127
22,-0.2630113582974301,-0.24243107172354758,-0.2529079082447974,-0.2793664747216563,-0.25910090009286246
23,-0.2528835544860837,-0.23507729668409902,-0.24508653230835817,-0.269894395235796,-0.2564069988072829
24,-0.2577009239884334,-0.2368131561179519,-0.24750518950085212,-0.2639745929536078,-0.25755377675171315
25,-0.25746347487891175,-0.24236688315896443,-0.2538055448145483,-0.2703687038575016,-0.2610155044477337
26,-0.2553622460597219,-0.24055415400700092,-0.2488368153284048,-0.27007645672056774,-0.25887477735917663
27,-0.26162917761720117,-0.2382695942572807,-0.2555196687477352,-0.2682184585794545,-0.2614698150773577
28,-0.2592640312534591,-0.2331447571785521,-0.24926973840078637,-0.2681696187261917,-0.2626090110257997
29,-0.2560257517710718,-0.23446463196131917,-0.24673627779042856,-0.2694878772656121,-0.26490226334343436
30,-0.24923468497834336,-0.2287618806087926,-0.24001453826060049,-0.26200073444839683,-0.2524544685250789
31,-0.24600456137636312,-0.2286154375515654,-0.2419014201230807,-0.26222557358041515,-0.2663318607426635
32,-0.25293207192576844,-0.24086882725758121,-0.24943730680970713,-0.27442075907255176,-0.27926258999490755
33,-0.2533638043932417,-0.23616295350851857,-0.2487334973511125,-0.2761759188451635,-0.2840729053795106
34,-0.2512577332133962,-0.23277656727542764,-0.24907865431875184,-0.27289973670639095,-0.27716016897119594
35,-0.25099388780817056,-0.22626070675243676,-0.2538400254478682,-0.2781295956512728,-0.27481716983831694
36,-0.24432886609313423,-0.214901045618195,-0.25003970213027255,-0.2685387379143819,-0.27514110263191505
37,-0.24136629473679613,-0.2109936613335406,-0.2490268804639217,-0.2619983950273276,-0.26856973447954247
38,-0.2426186510710213,-0.21057327971696668,-0.249174017010912,-0.2627374942923669,-0.272723637164498
39,-0.2457917619320721,-0.21433456958971484,-0.2491395129312148,-0.2660527687458913,-0.2765974282615135
40,-0.24443197087801902,-0.2138269415286343,-0.24388877685021834,-0.25982438707856964,-0.2706488021386618
41,-0.24211994649508123,-0.2137174588949961,-0.2454409081617512,-0.260008766740746,-0.27403112507598176
42,-0.24276529700261665,-0.21313517878388527,-0.2504152455518165,-0.26258649972983533,-0.2799696118245169
43,-0.23979669283801752,-0.20740674819697932,-0.2425127967078574,-0.25835430136499105,-0.27555284946496317
44,-0.23980794036292938,-0.20909819616246272,-0.24170228943426958,-0.25801993561254755,-0.27744567621589156
45,-0.24274148242114554,-0.2091247704952879,-0.24353321505471293,-0.2635773603748345,-0.2767668244730735
46,-0.24168048175977186,-0.20952556742643907,-0.24323522421783067,-0.25972461958393883,-0.27774652282503887
47,-0.2404888510160111,-0.20789314367727937,-0.24083993353831148,-0.25885516057649394,-0.28013214953768906
48,-0.2338901179435994,-0.20370183708714795,-0.2373549060134605,-0.25379050589857405,-0.2773983250263498
49,-0.231936854315928,-0.19942919686536154,-0.23520836323332633,-0.25309506282888544,-0.2715205805692586
50,-0.22725133438055448,-0.1943274552283056,-0.23357799091813208,-0.2465512539390738,-0.26377031917473887
51,-0.2280121391295198,-0.195446601460204,-0.23292417631303017,-0.2457542495465912,-0.25765895126424343
52,-0.22763898000832095,-0.20067321910970212,-0.2375140220766847,-0.24966920520097066,-0.2640009846884849
53,-0.22854743297752603,-0.1984777692941693,-0.23988559903188544,-0.25114261450449243,-0.26834879331069333
54,-0.2263614212245531,-0.19326572421406854,-0.23540884675483584,-0.24877152849974474,-0.26159498710028156
55,-0.22572175258177182,-0.19663442790540306,-0.23499096993546242,-0.24763334664815512,-0.26095575061966886
56,-0.22556851419274823,-0.19307212986424502,-0.23525781872177198,-0.23913225345493364,-0.25876637305372163
57,-0.21852846452499824,-0.18980421804386757,-0.23392904705362916,-0.23914359531088464,-0.2517032066108219
58,-0.2200867924469286,-0.19397544332902658,-0.2319070110654704,-0.24138105113119165,-0.247804581696644
59,-0.22151877357362856,-0.1971068312631856,-0.23644208101765146,-0.2413179154607077,-0.2512116039392956
60,-0.21728416575975798,-0.19578496542927334,-0.2337616713501409,-0.23667120533330321,-0.25159207175788123
61,-0.21768971343358678,-0.19653518691202382,-0.23586124679628412,-0.2326118548825873,-0.25150004850761515
62,-0.22050569449020205,-0.19569968976358454,-0.2402118229683295,-0.23160585093272823,-0.2543838259831358
63,-0.21893187761527633,-0.19146658339142011,-0.2376808325852566,-0.23005379226912906,-0.24880398225180492
64,-0.21644678307757542,-0.19046612822169204,-0.23557969226560788,-0.2280521755763545,-0.2541585081478144
65,-0.21725750999310642,-0.19062599694694607,-0.23433908023217534,-0.22631241327138205,-0.24990417761277742
66,-0.21738025995306393,-0.1899776912485233,-0.23361196182669405,-0.22436138101727335,-0.248766341373132
67,-0.2161543838557961,-0.188142335647697,-0.23898125607186174,-0.226125991642563,-0.24881852671244684
68,-0.2141595361256789,-0.18347827103184663,-0.23618939015020474,-0.22388519484610958,-0.2467023363806265
69,-0.21351356487386694,-0.18419312409976857,-0.2319181907569633,-0.2238305098490041,-0.24556075102636216
70,-0.20956934708376856,-0.18105690347000405,-0.22523390203024593,-0.21956412977009962,-0.24160326051386866
71,-0.2088548068800656,-0.18192106837127353,-0.2277316697838291,-0.22006429592996404,-0.24174588221063237
72,-0.20774092773950764,-0.18334031299580647,-0.23252788026225282,-0.22336084582524293,-0.24386282766137432
73,-0.20828974128491268,-0.18431121340778248,-0.23283306380282703,-0.2220188567804102,-0.2442207938577535
74,-0.20777624174786272,-0.18204535958445683,-0.2322033381651756,-0.2182722676462273,-0.24464723853709827
75,-0.20608583269119002,-0.18255216430090426,-0.23369112991154356,-0.22048778444081818,-0.24167711296942232
76,-0.2060863426226724,-0.17891265342795004,-0.22898519656323355,-0.21838832129380967,-0.24021771755201218
77,-0.20566273051537212,-0.17635327491942077,-0.22842864429385623,-0.2177083916365922,-0.23755320313274583
78,-0.2069789251493679,-0.17765945777551867,-0.2302645845707672,-0.2181047352520222,-0.2367518763471829
79,-0.20744578294394697,-0.17590278590269853,-0.23134230932630606,-0.21803795785044391,-0.23622112447290075
80,-0.2068894475287739,-0.17604939668412115,-0.229487798188033,-0.21621392403550624,-0.23278488659697147
81,-0.20752346048124828,-0.17541582806231498,-0.2299164905082074,-0.21364912102731953,-0.22960143125683113
82,-0.20696453576289592,-0.1759407791650839,-0.22760857871153709,-0.212818650741615,-0.2285888812558195
83,-0.20523927572138476,-0.1720809566092456,-0.22698623294317805,-0.2100564441622047,-0.22839999917386142
84,-0.20679101278806608,-0.17038897412333498,-0.22593974929623825,-0.21051221720866634,-0.22955681535626318
85,-0.20654690290243796,-0.1710546274800624,-0.22472545173643443,-0.20858189505195532,-0.22885146600525044
86,-0.20758664988237227,-0.1713464185284863,-0.22010180961570305,-0.20610692878554723,-0.22427629727600043
87,-0.20644124600872807,-0.17085763829062778,-0.21882971545910038,-0.2055332870039567,-0.22484226560004644
88,-0.20330575109791316,-0.1681656407955185,-0.21875503426789814,-0.20232584020545907,-0.22391066538066234
89,-0.20285903949657355,-0.16391945040140302,-0.21738888265184225,-0.20320977074137214,-0.2197961565212035
90,-0.2001452896349396,-0.16286008304751032,-0.21390845170021072,-0.20119989730614082,-0.21804632441981853
91,-0.1985484035309964,-0.16173446169599445,-0.21289768600475745,-0.20014154671185588,-0.2184473811884629
92,-0.19851601012078393,-0.16242192834641897,-0.21376515850323127,-0.20116991364470624,-0.22020200362276243
93,-0.20026871449271125,-0.16301337430176174,-0.21316097923365537,-0.20214946513422946,-0.22024897925505912
94,-0.19783865363707712,-0.16078010110203042,-0.21172765801152912,-0.20105196161870548,-0.21964553435911782
95,-0.19581152659100323,-0.16003966963980543,-0.21176987778146428,-0.20198540230647377,-0.21906770459437613
96,-0.19344284537981174,-0.15816227887838477,-0.2091259154480541,-0.20029874210839338,-0.21941072269199494
97,-0.19045471807880487,-0.1565900850405045,-0.20748870372165423,-0.19692358815479166,-0.21688272892682442
98,-0.19065077811437228,-0.15634567597662083,-0.20748362560212277,-0.19535241733697906,-0.21755526996175276
99,-0.19290949003269897,-0.15596206549261968,-0.206904617033126,-0.19633709304520905,-0.21896437485786008
100,-0.19224672742684756,-0.15560134916749338,-0.20553102369671924,-0.19535490917994394,-0.21829855540343684
101,-0.19322405734079,-0.15476656594720414,-0.2054028504410233,-0.19400245973116523,-0.2176113856055916
102,-0.19445663246190886,-0.1550839703299718,-0.20643559466172623,-0.19345973534841152,-0.2173761668601734
103,-0.19196862024121433,-0.15417589834949177,-0.20359034805030538,-0.1918962484981618,-0.2136535402651065
104,-0.19083325122151895,-0.15453359132411001,-0.203003127608985,-0.1919933437373976,-0.2138137687868004
105,-0.1916550408009519,-0.1551155578916039,-0.20513964980747482,-0.191587564944554,-0.21181897566833446
106,-0.1916303879960243,-0.1526882988382927,-0.20358318517065982,-0.1895860247748745,-0.21006122145793377
107,-0.19180266498671836,-0.15236723449293701,-0.20499757295279325,-0.19070881499755965,-0.21053104468023615
108,-0.18952998931624265,-0.1516033902187427,-0.20307716615780744,-0.1885740743670425,-0.2101412515824318
109,-0.1896709087063353,-0.15021249244114496,-0.2008000657026206,-0.18858264876523426,-0.20761969285317278
110,-0.18595855289568697,-0.1498980152642738,-0.19739464890041178,-0.18671275720810082,-0.20458694225530605
111,-0.18403137100035233,-0.14979356960971058,-0.19823867442491008,-0.1854315812799421,-0.20362748329652366
112,-0.18358682086196929,-0.14880641296569672,-0.19876184418954504,-0.1874323410099052,-0.20379253377311152
113,-0.1845563455906097,-0.14941926461245658,-0.1986640193016679,-0.1871643023187674,-0.2049199061392946
114,-0.18312646011792216,-0.14763435395768634,-0.19841932716147317,-0.1873703916211095,-0.20254599178591984
115,-0.18181728823361284,-0.14753310395222857,-0.19674009290808978,-0.18799825387828062,-0.19926865225462556
116,-0.18055762592709462,-0.1453887610890711,-0.19309361376034131,-0.18589010252153368,-0.19804461039230925
117,-0.17851676936962646,-0.14360249018796312,-0.18987755533979847,-0.18386089537551376,-0.1959986660316908
118,-0.1781668814579473,-0.14358525181037063,-0.19030784590449362,-0.18275202816419306,-0.19439447242708544
119,-0.1789147332038506,-0.14413204249148892,-0.19179478509530207,-0.18334674718043598,-0.19443409802623746
120,-0.17760709289411544,-0.14393920014049374,-0.19070327535409493,-0.1814297810935821,-0.19500703820628104
121,-0.1763707156350552,-0.14296878571332006,-0.19072613404672015,-0.1813688078604029,-0.19459428173879492
122,-0.17654361478448755,-0.14199988060076318,-0.18956449649533724,-0.18168523692792987,-0.1949359022013164
123,-0.17378646393725233,-0.14022739863443623,-0.19034105898753587,-0.18052147232629245,-0.1946211552160727
124,-0.1742063867055104,-0.1394773505610715,-0.18945339911541323,-0.18095004728404962,-0.1948407171904777
125,-0.1753788254720867,-0.1385909225473827,-0.19039979223858688,-0.1817885121915395,-0.1935001345506329
126,-0.17487431361588454,-0.13799029591364867,-0.18889914111702172,-0.18108432014847697,-0.19199639862165999
127,-0.17562755347902823,-0.1380101503279898,-0.18963148017233641,-0.1821141378659771,-0.1927369823868026
128,-0.17620672509629362,-0.13662299573822462,-0.1892803257683262,-0.18071910741976255,-0.19158634717512515
129,-0.17553416697103785,-0.1353909376294457,-0.1894870634760607,-0.18064960857003326,-0.189622887223853
130,-0.173661722011264,-0.13444828614459528,-0.18731607441029624,-0.17830475224467707,-0.18719915883432775
131,-0.17199733265754633,-0.13387567791780175,-0.1875618636006421,-0.17689998318063643,-0.18653224010772032
132,-0.17192348007557984,-0.13390140326764607,-0.18761564771250316,-0.17637602530895738,-0.18749355852732646
133,-0.17295896526551535,-0.13520853219617626,-0.18726909402581343,-0.176017311832781,-0.18764061147589461
134,-0.1721228491821613,-0.1344750474525447,-0.18668355343335852,-0.17536392788226474,-0.18719840360444673
135,-0.1705925150032316,-0.1339080154850432,-0.18729876477308754,-0.17433430149475923,-0.18426379950587818
136,-0.16859852699401873,-0.13372023837865105,-0.18729943446438235,-0.1713378127890037,-0.18415192678259662
137,-0.16842277936205022,-0.1323101781142323,-0.18568579648697234,-0.1687309148638022,-0.1828168753957831
138,-0.16778921642079841,-0.13241719165011415,-0.18608152552104337,-0.1686441112950715,-0.18182371898061148
139,-0.16855531798811854,-0.1337259251605862,-0.186464232688657,-0.1665466574376418,-0.1832178430358718
140,-0.16749650717863585,-0.13407864641996112,-0.18627646858213998,-0.1666964362041601,-0.1828130537869479
141,-0.16604831850509552,-0.13341267023364892,-0.1859150404562811,-0.16494202018734966,-0.18161384699662922
142,-0.166716337407162,-0.13292919939475525,-0.18672249509121855,-0.16503849985597754,-0.1808568464725342
143,-0.16535215642524506,-0.13193206794981432,-0.18541959492921958,-0.16382257666470135,-0.18093910522896633
144,-0.16642080585854438,-0.13199034973582174,-0.1850413550637989,-0.16357280720419332,-0.18014778313321494
145,-0.16616976452708454,-0.131268775188758,-0.1837306971090627,-0.16334242474096647,-0.18058157898975272
146,-0.1650020605642632,-0.13172740109057537,-0.18290200369131365,-0.16279985988445303,-0.17975914024569287
